track_id,track_name,track_artist,lyrics,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,language
5VS7aJFWhrm5U4gO7wHbVB,Okay,Shiba San,Okay,41,6zwUPGMAnjh2PLxfVDTdnf,Okay,2014-11-17,💊ELECTRO-HOUSE-TECH💊,0AFYmoSuoMQiGGjzvBwr6u,edm,electro house,0.8290000000000001,0.746,2,-7.405,1,0.0414,0.00906,0.866,0.107,0.412,123.017,359298,tl
5VSAonaAPhhGn0G7hMYwWK,Sister Golden Hair,America,"Well I tried to make it Sunday But I got so damn depressed That I set my sights on Monday And I got myself undressed I ain't ready for the altar But I do agree there's times When a woman sure can be a friend of mine Well, I keep on thinking about you Sister Golden Hair surprise And I just can't live without you Can't you see it in my eyes? I been one poor correspondent And I've been too, too hard to find But it doesn't mean You ain't been on my mind Will you meet me in the middle Will you meet me in the air? Will you love me just a little Just enough to show you care? Well I tried to fake it I don't mind sayin' I just can't make it Well, I keep on thinking about you Sister Golden Hair surprise And I just can't live without you Can't you see it in my eyes? I been one poor correspondent And I've been too, too hard to find But it doesn't mean You ain't been on my mind Will you meet me in the middle Will you meet me in the air? Will you love me just a little Just enough to show you care? Well I tried to fake it I don't mind sayin' I just can't make it",66,6Ef4yClroC8pMGktYOUd5n,Hearts (US Internet Release),1975,I didn’t know perm stood for permanent (wave),3e6gYPyrTbaB8BWgSHCt5j,rock,permanent wave,0.441,0.547,4,-12.222,1,0.0337,0.13,1.43e-4,0.109,0.716,134.753,199573,en
5VsHkOtg0Llpa6mTGZhp5e,Si Te Vas,Lit Killah,"NA No importa cuando me llama' Si es de noche o madrugada Porque para ti no estoy Sé que los celos te ganan Pero igual no somos nada Así que olvídate mi amor Ya no muero por ti, yeah No me muero por ti, yeah Hay muchas mujere' que son mejore' que vo' Ya no quiero verte nunca más Y ahora dime si te vas No te pienso ir a buscar (-ar) Está' loca por tenerme (-erme) Y ahora ya no quiero verte, verte Y ahora dime si te vas No te pienso ir a buscar (-ar) Está' loca por tenerme (-erme) Y ahora ya no quiero verte, verte Cuando me ve Se acuerda que Yo se lo hago muy bien Quiere volver Quiere tener Lo que no puede tener, no puede entender No debe querer aceptar que esto ya fue Mala mujer, mala mujer Ahora te toca perder Ahora no voy a caer en tu juego Pero sos vos la que va a caer a mis pies Pidiendo por favor volver, pero no va a suceder Aunque no te puedas borrar todas esas marcas de Rimmel Así que sola, sola Te vas a quedar ahora, -hora Voy a alejarme de los problemas Quiero disfrutar la noche entera Ya no quiero que me jo-o-odas Por lo menos por aho-o-ora (Y si me hablas quiero que sea sólo pa' decirme...) Si te vas No te pienso ir a buscar (-ar) Está' loca por tenerme (-nerme) Y ahora ya no quiero verte, verte Y ahora dime si te vas No te pienso ir a buscar (-ar) Está' loca por tenerme (-nerme) Y ahora ya no quiero verte, verte Te valoré sin saber qué (sin saber qué) Cuando estabas conmigo otra boca tú besaste Tú me olvidaste Tú me fallaste Y ahora la culpa es la que me pe-pe-pe-persigue a todas partes Una noche de alcohol, de locura y traición Ahora hicieron que a vos se te olvide Todo lo-lo-lo que hoy te estás lamentando Y me pedís perdón pero te dije que no, no, no, no Baby te dije que no Ya no muero por ti, yeah No me muero por ti, yeah Hay mucha' mujere' que son mejore' que vo' Ya no quiero verte nunca más Y ahora dime si te vas No te pienso ir a buscar (-ar) Está' loca por tenerme (-nerme) Y ahora ya no quiero verte, verte Y ahora dime si te vas No te pienso ir a buscar (-ar) Está' loca por tenerme (-nerme) Y ahora ya no quiero verte, verte Nahuel Oliveira Dj Tao Panter Music",64,70pzt9WWiOAgyOugEXpF2b,Si Te Vas,2018-08-30,Trap Rewind,37i9dQZF1DX0JcH25923HT,rap,trap,0.7170000000000001,0.685,7,-3.181,1,0.0414,0.401,0,0.199,0.4320000000000001,139.965,240442,es
5VSnk53xAO9BmquVUqGZbV,Sunshine - Re-Recorded,Lil' Flip,"Uhhh Yeeah Ohh, ohh, ohh, oh baby Lil' Flipper (Lil' Flipper) Ooh baby My girl Lea (my girl Lea) hit it Sunshine I can call you my baby boy You can call me your baby girl Maybe we can spend some time (Some time) I can be your sunshine I can call you my baby boy You can call me your baby girl Maybe we can spend some time (Some time) I can be your sunshine Look, I know you wanna chill wit a player But all you got to do is keep it real wit a player Just answer your phone whenever I call Cause I'm riding on chrome whenever I ball I like them short and tall but not too thick I just walk in the spot and take my pick And they wanna roll cause they like my style And when I pop my collar I make them smile I need a lady in the streets but a freak in the sheets That know how to cook cause a nigga like to eat Spaghetti, shrimp and steak and I'll adore you I'll treat you like milk, I'll do nothing but spoil you Sunshine I can call you my baby boy You can call me your baby girl Maybe we can spend some time (Some time) I can be your sunshine I can call you my baby boy You can call me your baby girl Maybe we can spend some time (Some time) I can be your sunshine I know your friends wanna holla cause I got them dollars Push the Maybach Monday, tuesday Impala I switch whips like kicks I'm a balla (I'm a balla) And if I get your phone number I'm a call ya (I'm a call ya) And we can meet up the next day and chill But I'm always on the road baby girl, that's how I live I got bills to pay, I got moves to make But when my plane touch down, pick me up at 8:00, don't be late Sunshine I can call you my baby boy You can call me your baby girl Maybe we can spend some time (Some time) I can be your sunshine I can call you my baby boy You can call me your baby girl Maybe we can spend some time (Some time) I can be your sunshine We don't have to be in love (Love) We can just be friends! I will be right there, beginning to the end! I can bring my girls (Girls), you can bring your friends (Friends) We can both have fun, don't want this stuff to end! They say love is pain and pain is love I know ya Momma mad cause you talk to a thug You think you know my type but you ain't got no clue About - what a nigga like me do I like to stack my bread and flip my chips And I can change ya life if ya get wit Flip I take private jets to Vegas, man It's twenty bread each pick cause I'm major man We can cruise the world in a Bently Azure But don't worry, the chauffer open the door You couldn't ask for more cause we got it all (we got it all) Cause you my baby girl right?, right? Sunshine I can call you my baby boy You can call me your baby girl Maybe we can spend some time (Some time) I can be your sunshine I can call you my baby boy You can call me your baby girl Maybe we can spend some time (Some time) I can be your sunshine We don't have to be in love (Love)",22,1AXC2oWg0mQEkxmvp0qMhY,Sunshine / Game Over (Re-Recorded / Remastered Versions),2010-03-01,Southern Hip Hop,4lcyWQDOzPfcbZrcBI3FOW,rap,southern hip hop,0.867,0.4320000000000001,7,-7.466,1,0.188,0.0119,0,0.069,0.88,94.017,225319,en
5vsw7geyJhGKGHPDyEFXcJ,Boss,La Zowi,"NA La Zowi, puta Shi Shi boss La Vendición, papi Puta, tengo de to' (De to') Prada, Louis Vuitton (De to') 'Toy con el Shi Shi boss (Shi Shi boss) Gucci, Hugo Boss (Boss) To' lo que tengo es caro Yo misma me doy asco (Eh) Todo me lo gasto (Eh), todo me lo gasto Puta, tengo de to' (De to') Prada, Louis Vuitton (De to') 'Toy con el Shi Shi boss (Shi Shi boss) Gucci, Hugo Boss (Boss) To' lo que tengo es caro (Oh) Yo misma me doy asco (Eh) Todo me lo gasto, todo me lo gasto (Eh) Ando con mi prima (Gang), a 200 en el Bimmer Rompiendo la tarima, mi traphouse vespertina Gucci, Givenchy encima (Bash) Coca viene de Lima (Sniff) Puta exótica (Ah), diseñador en su vagina Tengo un kilo haciendo rima' en el bolso Louis V Colombiano en la cocina, haciendo un tussi pa' mí ¿Pa' qué quiero productore'? Tengo a Xander on the beat (¿Pa' qué?) Gucci, Prada, Fendi, Fila (Uh), para entrar no hacemo' fila (Jaja) En el after 'toy con killa' y en la calle con ladrone' (Pew, pew, pew) Gasto money con mi mamá (Mamá), RD las vacacione' Ayer 'taba en el putero y una bitch vino 'onde mí (Yah) Me contó que mi compare estaba preso, así que free (Free) Free Maikol Puta, tengo de to' (De to') Prada, Louis Vuitton (De to') 'Toy con el Shi Shi boss (Shi Shi boss) Gucci, Hugo Boss (Boss) To' lo que tengo es caro (Oh) Yo misma me doy asco (Eh) Todo me lo gasto (Eh), todo me lo gasto Puta, tengo de to' (De to') Prada, Louis Vuitton (De to') 'Toy con el Shi Shi boss (Shi Shi boss) Gucci, Hugo Boss (Boss) To' lo que tengo es caro (Oh) Yo misma me doy asco (Eh) Todo me lo gasto (Eh), todo me lo gasto Tengo mucha ropa (Uah), me brilla hasta la tota (Clean) Tu puta está rota, me ve y se alborota Tu gato viene al toque (Mío), quiere que se lo bote (Ah) Dice que ere' aburría' (Ah), no quiere' que te azote (Eh) Mami, estoy a tope, tengo mucho tote (Woah) Tú está' aburrida, quiere' Shi Shi te azote Mami, estoy a tope, tengo mucho tote Tú está' aburrida, quiere' Shi Shi te azote",53,0uw86z3NnPnEJQbagHCByW,Boss,2019-12-10,Trapperz,37i9dQZF1DWUmxBdWX3Pp4,rap,trap,0.8059999999999999,0.629,1,-6.341,1,0.119,0.00511,5.68e-5,0.112,0.225,139.94,150893,es
5vTPxzm4h2bY9rYyVrGEU5,Really Don't Care,Demi Lovato,"You wanna play, you wanna stay, you wanna have it all You started messing with my head until I hit a wall Maybe I should've known Maybe I should've known That you would walk, you would walk out the door (hey) Said we were done, then met someone and rubbed it in my face Cut to the part, she broke your heart, and then she ran away I guess you should've known I guess you should've known that I would talk, I would talk But even if the stars and moon collide I never want you back into my life You can take your words and all your lies Oh-oh-oh, I really don't care Even if the stars and moon collide I never want you back into my life You can take your words and all your lies Oh-oh-oh, I really don't care Oh-oh-oh, I really don't care I can't believe I ever stayed up writing songs about you You don't deserve to know the way I used to think about you Oh, no, not anymore Oh, no, not anymore You had your shot, had your shot, but you let go Now if we meet out on the street, I won't be running scared I'll walk right up to you and put one finger in the air And make you understand And make you understand You had your chance, had your chance But even if the stars and moon collide I never want you back into my life You can take your words and all your lies Oh-oh-oh, I really don't care Even if the stars and moon collide I never want you back into my life You can take your words and all your lies Oh-oh-oh, I really don't care Oh-oh-oh, I really don't care Yeah, listen up Hey, hey, never look back Dumbstruck boy Ego intact Look boy, why you so mad? Second guessing, but should've hit that Hey, Demi, you picked the wrong lover Should've picked that one, he's cuter than the other I just wanna laugh, 'cause you tryna be a hipster Kick it to the curb, take a Polaroid picture But even if the stars and moon collide I never want you back into my life You can take your words and all your lies Oh-oh-oh, I really don't care Even if the stars and moon collide I never want you back into my life You can take your words and all your lies Oh-oh-oh, I really don't care Oh-oh-oh, I really don't care",69,6Kssm2LosQ0WyLukFZkEG5,Demi,2013-01-01,post teen pop,45AKTTGQEfYgAyidW5hucn,pop,post-teen pop,0.706,0.728,7,-3.602,1,0.0852,0.123,0,0.185,0.851,121.017,201600,en
5VtqYOQrtrBoaZKMaY0HcK,Georgia - 2003 Digital Remaster,Orchestral Manoeuvres In The Dark,"Well, here we are again Too, too good to be friends Forever, forever, forever Well, look at what we've done Three, three rolled into one Together, together, together So, how can this be true We, we thought that we knew you Forever, forever, forever We will watch the morning star Rising home over Georgia Dancing in the ruins of the western world Blindfolds on and we don't care",32,6bR98XzGnklTORDvZ7Oc2i,Architecture And Morality,1981-11-08,Electropop And Play,7p30DzTAgW6OhspSXHTI88,pop,electropop,0.604,0.8079999999999999,9,-6.369,0,0.0385,0.0538,0.45,0.0649,0.448,150.83100000000005,204440,en
5vtyFzfLkCSJvXEZFjQAa1,Your Shirt,Chelsea Cutler,"This time it don't feel like you want it all Did I do something wrong to make you go? Said I would know when it's all good to fall Now I just need you here to hold me close Cause I don't want another heart to fill the holes That you left under my covers for me to grow cold I don't wanna miss somebody who's not missing me But the city feels so lonely when you leave My room, where I want you Tangled ease in my sheets In your shirt that I got you Half asleep, holding onto me My bed where you left me Tangled up, now it's noon In your shirt that you gave me Half asleep, wishing I still had you Half asleep, wishing I still had you This time you said, you're playing games again What are we becoming of it now? It's fine, I said, if you're the one in my head Cause I just don't know how to put you out Cause I don't want another heart to fill the holes That you left under my covers for me to grow cold I don't wanna miss somebody who's not missing me But the city feels so lonely when you leave My room, where I want you Tangled ease in my sheets In your shirt that I got you Half asleep, holding onto me My bed where you left me Tangled up, now it's noon In your shirt that you gave me Half asleep, wishing I still had you Ooh ooh ooh ooh ooh ooh Ooh ooh ooh ooh Ooh ooh ooh ooh ooh ooh I'm half asleep, wishing I still had you",44,7snbuY5lclMPDpvdNmixPs,Your Shirt,2017-02-24,"Indie Poptimism (PUBLIC, The Band CAMINO, lovelytheband)",69yb02k0ZOmukYaxJXwp76,pop,indie poptimism,0.426,0.476,2,-6.64,1,0.0741,0.185,0,0.327,0.16899999999999998,179.793,232759,en
5VU2hajdO59NNjIz9p9dYD,High So High (feat. Marilyn Rylander),South Park Mexican,"(Verse 1) I'm a roll '84's til them hoes start clackin' Put 'em on they bang, got 'em askin', ""What happened?"" (What happened) Homie was crackin', it's good to be back See me on the slab in a beautiful 'Llac If you wanna jack I got somethin' for you Caught another case, so I gotta call my lawyer Got a fine chick that look just like LaToya And I bet fifty G's on my boy, De La Hoya Tryin' to stay free with the loot they pay me Boy, I'm a vet And you still a trainee Ballin' daily with my green lady She asked him what have I done for her lately I'm a Dog like Scrappy, my girl tried to slap me Caught her by the hand and told her, ""Don't get happy"" (Don't get happy) Still sport Khakis, got the savvy yola Mister High Roller, movin' Coca Cola While I stay Chorus: High so high Reachin' for the sky Reachin' for the sky High so high Please don't blow my high Please don't blow my high (Verse 2) I feel off the wagon, Dickies still saggin' Blow more smoke than Puff, the Dragon (Dragon) Choppin' big thangs, but you never hear me braggin' Pick your chick up, and it's gonna be a stabbin Haters get mad and don't want my autograph Let me hear you rap, man, I promise not to laugh {*Marilyn laughing*}Walked the wrong path when I went and bought a half Sold out, on the cut, now it's time to call a cab Stop at Timmy Chan's for the wings and rice Then to the store, I need a forty and some dice What they hittin' for, come out with Little Joe Can you play five hundred on a what Ten or four Let 'em go, let 'em go Boys start leavin' Hillwood hustler Never caught sleepin' Bobbin' and weavin', still block bleedin' Ain't gonna quit til you haters stop breathin' And I stay Repeat Chorus (Verse 3) Who said money didn't grow on trees I came up slangin' them cocoa leaves Many stories 'bout territories At the Dope House, we don't call the police Feel a cold breeze when I get below freeze I got no love for you studio G's (No love) I buy four Jeeps and I wear a gold leash But what the hell is money if you got no peace Homies in the back, and they ready to attack And we don't go to clubs where you can't wear your hat Homie where you at, represent, where you from Land of dum-dum, where you don't dare to come (Where you come) All you jealous boys is tryin' to destroy us I run you out my city like the Tennessee Oilers Got nothin' for us Listen to my chorus While I sit back and blaze up a damn forest Stayin' so Repeat Chorus Twice {with variations} Ha ha Mr. SPM Uh (Hey) And you know it don't stop (Oh yeah, oh yeah) For all my player partners (High so) Dope House baby (High so, I'm so, high) We don't quit, hun We ain't goin' nowhere (Yeah) {*Marilyn harmonizing*} Man",0,4tUG4xR9Z22pngncWv9Klw,Best Of The Best Vol. 1,2010-04-28,Chicano Rap,3o3xRXWMtBMezk0E3wmtGI,latin,latin hip hop,0.949,0.455,10,-4.239,0,0.0555,0.0306,7.72e-6,0.0713,0.738,100.981,231627,en
5VUR4MhJWAbp2ZHtSDvwJ7,Se Me Perdio La Cadenita,La Sonora Dinamita,"Carmen se me perdió cadenita Con el cristo del nazareno Que tú me regalaste Carmen (bis) Carmen por eso no voy a olvidarte Si ahora te llevo dentro Carmen Muy dentro de mi pecho A ti y al nazareno (bis) Carmen pero me queda tu retrato El lindo pañuelito blanco Y el rizo de tus cabellos, Carmen (bis) Y el rizo de tus cabellos Carmen mi morenita consentida Tú eres parte de mi vida, Carmen Tú y el nazareno, Carmen Tú y el nazareno (Estos son recuerdos del carnaval barranquillero, en mi quiosquito)",61,3r4KvV3xbEN0VAHthWYnAE,Paradas Continuas,2010-02-01,Paraiso Tropical,37i9dQZF1DWYey22ryYM8U,latin,tropical,0.532,0.682,9,-8.79,1,0.0495,0.0253,0,0.0822,0.715,96.341,157107,es
5vuWELDzHEtD5K7yADIBpz,Voices Carry,'Til Tuesday,"I'm in the dark, I'd like to read his mind But I'm frightened of the things I might find Oh, there must be something he's thinking of To tear him away-a-ay When I tell him that I'm falling in love Why does he say-a-ay Hush hush, keep it down now, voices carry Hush hush, keep it down now, voices carry Uh-ah I try so hard not to get upset Because I know all the trouble I'll get Oh, he tells me tears are something to hide And something to fear-eh-eh And I try so hard to keep it inside So no one can hear Hush hush, keep it down now, voices carry Hush hush, keep it down now, voices carry Hush hush, keep it down now, voices carry Uh-ah Oh!He wants me, but only part of the time He wants me, if he can keep me in line Hush hush, keep it down now, voices carry Hush hush, keep it down now, voices carry Hush hush, shut up now, voices carry Hush hush, keep it down now, voices carry Hush hush, darling, she might overhear Hush, hush - voices carry He said shut up - he said shut up Oh God can't you keep it down Voices carry Hush hush, voices carry I wish he would let me talk",5,01QZJ5r1vcjiU9GgpGfLIX,Voices Carry,1985-06-25,80s Pop & Rock Hits and Album Tracks,0XOIK4m26aeYSD61E5nSVW,rock,album rock,0.5920000000000001,0.455,0,-13.345999999999998,1,0.0247,0.0461,1.31e-6,0.196,0.636,105.222,260600,en
5VVWgWH8HFLAtM8lbttvn9,Stockholm Syndrome,Muse,"I won't stand in your way Let your hatred grow And she'll scream and she'll shout and she'll pray And she had a name, yeah she had a name I won't hold you back Let your anger rise And we'll fly and we'll fall and we'll burn No one will recall, no one will recall This is the last time I'll abandon you And this is the last time I'll forget you I wish I could Look to the stars Let hope burn in your eyes And we'll love and we'll hate and we'll die All to no avail, all to no avail This is the last time I'll abandon you And this is the last time I'll forget you I wish I could NA This is the last time I'll abandon you And this is the last time I'll forget you I wish I could I wish I could",60,0HcHPBu9aaF1MxOiZmUQTl,Absolution,2004-03-23,"Muse Radio - (Uprising, Starlight, Supermassive Black Hole, Madness)",0dAbaJtkS9st5o0cBe1Zcu,rock,permanent wave,0.434,0.977,2,-4.845,1,0.0786,0.00187,0.166,0.34700000000000003,0.0939,128.22299999999998,297000,en
5VWVS4c9oLaCFsFJ2yGkSn,Stepping Stone,Duffy,"I remember way back way back when I said I never wanna see your face again'Cause you were loving, yes, you were loving somebody else And I knew, oh yes, I knew I couldn't control myself And now they bring you back into my life again And so I put on a face just like your friends But I think you know, oh yes, you know what's going on 'Cause the feelings in me, oh yes, in me are burning strong But I will never be your stepping stone Take it all or leave me alone I will never be your stepping stone I'm standing upright on my own You used call me up from time to time And it would be so hard for me not to cross the line The words of love lay on my lips just like a curse And I knew, oh yes, I knew they'd only make it worse And now you have the nerve to play along Just like the maestro beats in your song You get your kicks, you get your kicks from playing me And the less you give, the more I want, so foolishly But I will never be your stepping stone Take it all or leave me alone I will never be your stepping stone I'm standing upright on my own... No, I will never be your stepping stone Take it all or leave me alone I will never be your stepping stone I'm standing upright on my own Never be your stepping stone Take it all or leave me alone I will never be your stepping stone I'm standing upright on my own",36,6freV6eqxuFjSr3E93Oqtz,Rockferry,2008-01-01,NeoSoul Essentials,0DIwi1dMI59NItQtiNcevy,r&b,NeoSoul,0.6940000000000001,0.523,2,-6.407,0,0.0254,0.875,1.72e-4,0.35200000000000004,0.472,97.985,209453,en
5vWwuFTSoPdyY8rH1mui8W,My 64 (feat. Bun B & Snoop Dogg),Mike Jones,"Cruisin down the street in my 6 4 Jockin the bitches, slappin a ho Went to the park to get the scoop Knuckleheads out there, cold, shootin some hoops Cruisin down the street in my 6 4, jockin a bitch, jockin a bitch Cruisin down the street in my (who), jockin a (Mike Jones, Jones, Jones) Well I'm cruisin down the street in my candy painted low (low) Bouncin like a door, with 4 on my 6 4's I pull up wood grippin, doors tippin sittin low I'm hittin sixteen switches watch it stop and hit the floor I'm leanin on the curb sippin syrup blowin dro The girls show me love when they panties hit the floor I said I'm leanin on the curb sippin syrup blowin dro I got the 6 4 hoppin, watch it stop and do a show First I lean wit it, then I rock wit it I got a candy apple drop wit a Glock in it First I lean wit it, then I rock wit it I got a candy apple drop wit a Glock in it First I lean, then I rock, (mike jones) First I lean, then I rock, (I said) First I lean wit it, then I rock wit it I got a candy apple drop wit a Glock in it (because I'm) Cruisin down the street in my 6 4, jockin a bitch, jockin a bitch Cruisin down the street in my 6 4, jockin a bitch, jockin a bitch Cruisin down the street in my 6 4, jockin a bitch, jockin a bitch Cruisin down the street in my, (Bun B) jockin a bitch It's Bun B I'm known for slammin cadillac doors Comin down on that kandy With them swanger and them 4's But I got love for the west coast (all day) So I suppose I'm-a head out to Cali The land of the low lows Touchdown to L-A-X and I don't need no car Robbie Chino pick me up with the bud and the bar In the hood I'm-a star So to the hood i'm-a go With mike Jones and Snoop Dogg And they already know Then I get love from the B's Love from the C's Mexican, Asian that's a more of O G's Throw it up when they see me And holla Ay Bun When I'm comin out as soon as ansy gray one You might see me at long beach OR MAYBE PASADENA Inglewood I E or West COVINA A southside ride with the homie big Kun Car hoppin, top droppin The gettin get good when I'm Cruisin down the street in my 6 4, jockin a bitch, jockin a bitch Cruisin down the street in my 6 4, jockin a bitch, jockin a bitch Cruisin down the street in my 6 4, jockin a bitch, jockin a bitch Cruisin down the street in my (Snoop Dogg) jockin a bitch Big Snoop Dogg with a yellow paris hiny With two girlies in the back in they crip blue bikinis Shakin and they jumpin cause the duece keep bouncin Tippin, whippin, the ass steady dippin Candy paint drippin and these axels want a sippin As I shake like a dice game Cold as the ice age Mike Jones rockin like a rollin stone It's Snoop Dogg boy, I'm B-B-Bad to the bone Yea them Cali boyz We love them low lows An real car club niggas bang they logos And take photos See everything is fine I'm in the sixty-four Or sixty-tre, or fifty-nine I love my car Like I love my wife See lowridin ain't a sport Its a way of life On the real doe I'll tell you how I feel doe If you see me in the fo' creepin slow yo",48,5FCfhAH37vQR66D983YhQk,The American Dream,2007,Oldschool Gangsta Rap 👑,0t9TeyXE2mWe70JT3YwSoH,rap,gangster rap,0.779,0.677,7,-4.512,1,0.325,0.00349,0,0.565,0.715,169.986,310800,en
5VXe4JgzaRi49RgFhVFfuQ,911 - Tom Wilson Remix,Ellise,"9-1-1 what's your emergency? (heavy breathing) Don't think I can take it With every drama, a piece of me dies Like some kind of sadist I think that he likes to see the pain in my eyes He knows that I'm lovesick He kissed me and promised I will be alright We both know it's bullshit The longer I'm with him the less I'm alive Doctors on the other line cause he's not coming home tonight And I just took my very last pill Need something to numb the pain Demons knocking on my brain I think they coming in for the kill Nine one one, I need someone My baby plays me like a game I'm not having fun Nine one one, tell him he's Why my heart is always aching And I gotta be done cause I, I, I gotta lose my guy Or I'm, I'm, I'm gonna lose my mind You must think that I'm crazy Well he does too so I guess that makes three Need someone to save me I'd really appreciate if you'd intervene Doctors on the other line cause he's not coming home tonight Can't seem to find my bottle of pills Swear to God I'm not insane The voices only say his name When I'm starting to think that they're real(scream) Nine one one, I need someone (need someone) My baby plays me like a game I'm not having fun (not having fun) Nine one one, tell him he's Why my heart is always aching And I gotta be done cause (gotta be, gotta be done) I, I, I gotta lose my guy Or I'm, I'm, I'm gonna lose my mind Nine one one, I need someone (need someone) My baby plays me like a game I'm not having fun (not having fun) Nine one one, tell him he's Why my heart is always aching And I gotta be done cause (gotta be, gotta be done) I, I, I gotta lose my guy Or I'm, I'm, I'm gonna lose my mind",53,3HBy4OVbhMkz9e74NzUYQz,911 (Tom Wilson Remix),2019-12-18,Trap Nation,0NCspsyf0OS4BsPgGhkQXM,rap,trap,0.621,0.87,10,-3.238,0,0.277,0.14800000000000002,1.38e-6,0.158,0.47,141.996,145638,en
5vXEj2R1LZFG4D5U70jXnz,Can We Talk,Tevin Campbell,"Last night I, I saw you standing And I started, started pretending That I knew you, and you knew me too And just like a roni, you were too shy But you weren't the only cause so was I And I dreamed of you ever since Now I built up my confidence Girl next, next time you come my way I'll know just what to say... Can we talk for a minute? Girl I want to know your name Can we talk for a minute? Girl I want to know your name I started to write you letters But I wanted to be more clever I wanted to get down and sweet talk you Hey baby But just like a baby I could not talk And I tried to come closer, but could not walk And I think of it every night Oh I just could not get it right! Oh! If we ever come close again I'll know what I'll say then Can we talk for a minute? Girl I want to know your name Can we talk for a minute? Girl I want to know your name Oh girl... One more chance with you again And I will not let it go! Oh please! Give me just one more chance for love, love, love, love Can we talk for a minute? Girl I want to know your name Can we talk for a minute? Girl I want to know your name Can we talk? I wanna talk to my baby Come on and talk to me baby Girl I want to know your name Can we talk for a minute? Girl I want to know your name Can we talk? Come on and talk to me baby See I wanna know You better tell me your name baby Can we talk for a minute? I wanna know, I wanna know I want to know your name Can we talk for a minute?",47,1xhsYljQkbDeXaBljIc5Ce,Rhino Hi-Five: Tevin Campbell,2005-12-20,New Jack Swing,3ykXidKLz1eYPvuGoFlD1e,r&b,new jack swing,0.6579999999999999,0.711,2,-7.423999999999999,0,0.0425,0.0759,1.77e-5,0.0446,0.614,172.365,284587,en
5VXfsQX2NYS9USmDgVyys0,Call Me Devil,Friends in Tokyo,I ain't no angel Don't got no halo I cut off my wings Made my momma scream Woah I'm your darkest dream They call me devil My heart is empty They call me devil Just try and tempt me I steal your soul I'll eat you whole Ain't no other way They call me devil And you should be afraid I tell you lies I'll crawl inside your mind Grab hold of your eyes I will make you mine Oh And I'm gonna take my time (yeah) They call me devil My heart is empty They call me devil Just try and tempt me I steal your soul I'll eat you whole Ain't no other way They call me devil And you should be afraid I'm comin' I'm comin' So start runnin' start runnin' Yeah I'm comin' I'm comin' So start runnin' start runnin' NA They call me devil My heart is empty They call me devil Just try and tempt me I steal your soul I'll eat you whole Ain't no other way They call me devil And you should be afraid,55,5V9o2sVPjhrB78w4mCOPh6,Keep Moving On,2015-01-30,Badass Rock,44bkJI1QGkT2O0GYJSsbkp,rap,southern hip hop,0.458,0.733,2,-5.7,0,0.0711,0.00255,0.147,0.595,0.535,62.469,249600,en
